index,srv-reservation_autoscaler_requested_pods,srv-reservation_autoscaler_terminating_pods,srv-reservation_autoscaler_actual_pods,srv-reservation_autoscaler_desired_pods,srv-reservation_autoscaler_stable_request_concurrency,srv-reservation_autoscaler_panic_request_concurrency,srv-reservation_autoscaler_target_concurrency_per_pod,srv-reservation_autoscaler_excess_burst_capacity,srv-reservation_container_cpu_usage_seconds_total
1759621395,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,
1759621400,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,
1759621405,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,
1759621405,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759621410,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759621415,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759621420,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759621425,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759621430,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759621435,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759621440,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759621445,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759621450,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759621455,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759621460,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759621465,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759621465,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759621470,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759621475,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759621480,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759621485,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759621490,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759621495,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759621500,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759621505,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759621510,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759621515,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759621520,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759621525,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759621525,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759621530,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759621535,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759621540,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759621545,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759621550,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759621555,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759621560,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759621565,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759621570,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759621575,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759621580,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759621585,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759621585,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759621590,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759621595,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759621600,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759621605,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759621610,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759621615,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759621620,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759621625,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759621630,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759621635,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759621640,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759621645,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759621645,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,
1759621650,3.0,0.0,3.0,3.0,18.443052,52.158247,7.0,-234.0,0.040515813552878185
1759621655,3.0,0.0,3.0,3.0,18.443052,52.158247,7.0,-234.0,0.08996303254601898
1759621660,3.0,0.0,3.0,3.0,18.443052,52.158247,7.0,-234.0,0.132733021850193
1759621665,3.0,0.0,3.0,3.0,18.443052,52.158247,7.0,-234.0,0.11483855548929492
1759621670,3.0,0.0,3.0,3.0,18.443052,52.158247,7.0,-234.0,0.13444740057435892
1759621675,3.0,0.0,3.0,3.0,18.443052,52.158247,7.0,-234.0,0.1110220104063637
1759621680,3.0,2.0,3.0,3.0,3.678813,0.0,7.0,-181.0,0.1333087908851041
1759621685,3.0,2.0,3.0,3.0,3.678813,0.0,7.0,-181.0,0.18294750669407656
1759621690,3.0,2.0,3.0,3.0,3.678813,0.0,7.0,-181.0,0.2041148251687237
1759621695,3.0,2.0,3.0,3.0,3.678813,0.0,7.0,-181.0,0.10312514744880008
1759621700,3.0,2.0,3.0,3.0,3.678813,0.0,7.0,-181.0,0.10293511858634342
1759621705,3.0,2.0,3.0,3.0,3.678813,0.0,7.0,-181.0,0.1005666389992459
1759621705,3.0,2.0,3.0,3.0,3.678813,0.0,7.0,-181.0,0.11961125163792449
1759621710,3.0,2.0,2.0,3.0,4.16318,0.0,7.0,-181.0,0.14064975465593899
1759621715,3.0,2.0,2.0,3.0,4.16318,0.0,7.0,-181.0,0.13408639408972653
1759621720,3.0,2.0,2.0,3.0,4.16318,0.0,7.0,-181.0,0.14828683997736225
1759621725,3.0,2.0,2.0,3.0,4.16318,0.0,7.0,-181.0,0.15901806207094338
1759621730,3.0,2.0,2.0,3.0,4.16318,0.0,7.0,-181.0,0.10790831759226055
1759621735,3.0,2.0,2.0,3.0,4.16318,0.0,7.0,-181.0,0.10859577561258146
1759621740,3.0,2.0,3.0,3.0,0.522526,0.0,7.0,-181.0,0.13245938703706264
1759621745,3.0,2.0,3.0,3.0,0.522526,0.0,7.0,-181.0,0.14102123176113301
1759621750,3.0,2.0,3.0,3.0,0.522526,0.0,7.0,-181.0,0.14420547170900078
1759621755,3.0,2.0,3.0,3.0,0.522526,0.0,7.0,-181.0,0.09678885588881697
1759621760,3.0,2.0,3.0,3.0,0.522526,0.0,7.0,-181.0,0.10245769309952907
1759621765,3.0,2.0,3.0,3.0,0.522526,0.0,7.0,-181.0,0.11496308289541851
1759621765,3.0,2.0,3.0,3.0,0.522526,0.0,7.0,-181.0,0.12625928958561924
1759621770,0.0,4.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.12855836940179874
1759621775,0.0,4.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.10540164079791685
1759621780,0.0,4.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.076447887639924
1759621785,0.0,4.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.07872948453346824
1759621790,0.0,4.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.0745975577497918
1759621795,0.0,4.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.056811894212905126
1759621800,3.0,0.0,3.0,3.0,0.65698,0.0,7.0,-181.0,0.08940910100081412
1759621805,3.0,0.0,3.0,3.0,0.65698,0.0,7.0,-181.0,0.0861228492436162
1759621810,3.0,0.0,3.0,3.0,0.65698,0.0,7.0,-181.0,0.09850882649955993
1759621815,3.0,0.0,3.0,3.0,0.65698,0.0,7.0,-181.0,0.10593664681805622
1759621820,3.0,0.0,3.0,3.0,0.65698,0.0,7.0,-181.0,0.1065057417795434
1759621825,3.0,0.0,3.0,3.0,0.65698,0.0,7.0,-181.0,0.12524289892135254
1759621825,3.0,0.0,3.0,3.0,0.65698,0.0,7.0,-181.0,0.10970224500073048
1759621830,3.0,2.0,3.0,3.0,2.062098,0.0,7.0,-181.0,0.11857679385614318
1759621835,3.0,2.0,3.0,3.0,2.062098,0.0,7.0,-181.0,0.11726707327387054
1759621840,3.0,2.0,3.0,3.0,2.062098,0.0,7.0,-181.0,0.09653699954147248
1759621845,3.0,2.0,3.0,3.0,2.062098,0.0,7.0,-181.0,0.10702732647087862
1759621850,3.0,2.0,3.0,3.0,2.062098,0.0,7.0,-181.0,0.09744757102620022
1759621855,3.0,2.0,3.0,3.0,2.062098,0.0,7.0,-181.0,0.09479642374316645
1759621860,3.0,0.0,3.0,3.0,0.630362,0.0,7.0,-181.0,0.10175951757023295
1759621865,3.0,0.0,3.0,3.0,0.630362,0.0,7.0,-181.0,0.10538289748615123
1759621870,3.0,0.0,3.0,3.0,0.630362,0.0,7.0,-181.0,0.10356073212054652
1759621875,3.0,0.0,3.0,3.0,0.630362,0.0,7.0,-181.0,0.10195489911961916
1759621880,3.0,0.0,3.0,3.0,0.630362,0.0,7.0,-181.0,0.09142325014333082
1759621885,3.0,0.0,3.0,3.0,0.630362,0.0,7.0,-181.0,0.08999531970723576
1759621885,3.0,0.0,3.0,3.0,0.630362,0.0,7.0,-181.0,0.10605645267164993
1759621890,3.0,2.0,3.0,3.0,0.080527,0.0,7.0,-181.0,0.12156804302211716
1759621895,3.0,2.0,3.0,3.0,0.080527,0.0,7.0,-181.0,0.11200606889810868
1759621900,3.0,2.0,3.0,3.0,0.080527,0.0,7.0,-181.0,0.10038116310748929
1759621905,3.0,2.0,3.0,3.0,0.080527,0.0,7.0,-181.0,0.06961055634696335
1759621910,3.0,2.0,3.0,3.0,0.080527,0.0,7.0,-181.0,0.05379670441099039
1759621915,3.0,2.0,3.0,3.0,0.080527,0.0,7.0,-181.0,0.04947263986079905
1759621920,3.0,2.0,3.0,3.0,0.50453,0.0,7.0,-201.0,0.05954270505354395
1759621925,3.0,2.0,3.0,3.0,0.50453,0.0,7.0,-201.0,0.04567553077103489
1759621930,3.0,2.0,3.0,3.0,0.50453,0.0,7.0,-201.0,0.028140147409222663
1759621935,3.0,2.0,3.0,3.0,0.50453,0.0,7.0,-201.0,0.0835452891554368
1759621940,3.0,2.0,3.0,3.0,0.50453,0.0,7.0,-201.0,0.10162501170801388
1759621945,3.0,2.0,3.0,3.0,0.50453,0.0,7.0,-201.0,0.12459330101675334
1759621945,3.0,2.0,3.0,,3.0,0.50453,0.0,7.0,-201.0,0.12459330101675334
1759621950,3.0,0.0,3.0,,3.0,2.08714,0.0,7.0,-181.0,0.13417873005158576
1759621955,3.0,0.0,3.0,,3.0,2.08714,0.0,7.0,-181.0,0.15034424872131535
1759621960,3.0,0.0,3.0,,3.0,2.08714,0.0,7.0,-181.0,0.15247173099773514
1759621965,3.0,0.0,3.0,,3.0,2.08714,0.0,7.0,-181.0,0.15793035328113728
1759621970,3.0,0.0,3.0,,3.0,2.08714,0.0,7.0,-181.0,0.16627681447680462
1759621975,3.0,0.0,3.0,,3.0,2.08714,0.0,7.0,-181.0,0.12141043829192381
1759621980,3.0,2.0,3.0,,3.0,4.758396,19.509924,7.0,-201.0,0.10916654424890344
1759621985,3.0,2.0,3.0,,3.0,4.758396,19.509924,7.0,-201.0,0.13169708784111775
1759621990,3.0,2.0,3.0,0.0,3.0,4.758396,19.509924,7.0,-201.0,0.1518344593918287
1759621995,3.0,2.0,3.0,0.0,3.0,4.758396,19.509924,7.0,-201.0,0.1163653492607212
1759622000,3.0,2.0,3.0,0.0,3.0,4.758396,19.509924,7.0,-201.0,0.10527531248598372
1759622005,3.0,2.0,3.0,0.0,3.0,4.758396,19.509924,7.0,-201.0,0.10544731672017266
1759622005,3.0,2.0,3.0,0.0,3.0,4.758396,19.509924,7.0,-201.0,0.10094261574949501
1759622010,3.0,2.0,3.0,0.0,3.0,10.930896,0.111733,7.0,-182.0,0.11001057475832982
1759622015,3.0,2.0,3.0,0.0,3.0,10.930896,0.111733,7.0,-182.0,0.10490558155765631
1759622020,3.0,2.0,3.0,,3.0,10.930896,0.111733,7.0,-182.0,0.1073368926971057
1759622025,3.0,2.0,3.0,,3.0,10.930896,0.111733,7.0,-182.0,0.10377665927355208
1759622030,3.0,2.0,3.0,,3.0,10.930896,0.111733,7.0,-182.0,0.0599909738537368
1759622035,3.0,2.0,3.0,,3.0,10.930896,0.111733,7.0,-182.0,0.04753311648885495
1759622040,3.0,2.0,1.0,,3.0,0.016536,0.0,7.0,-201.0,0.04713810405070521
1759622045,3.0,2.0,1.0,,3.0,0.016536,0.0,7.0,-201.0,0.051227393820622594
1759622050,3.0,2.0,1.0,,3.0,0.016536,0.0,7.0,-201.0,0.04012036608682865
1759622055,3.0,2.0,1.0,,3.0,0.016536,0.0,7.0,-201.0,0.043460469393745454
1759622060,3.0,2.0,1.0,,3.0,0.016536,0.0,7.0,-201.0,0.056875769862328396
1759622065,3.0,2.0,1.0,,3.0,0.016536,0.0,7.0,-201.0,0.06980590552195419
1759622065,3.0,2.0,1.0,3.0,0.016536,0.0,7.0,-201.0,0.05807040607950191
1759622070,3.0,2.0,3.0,3.0,0.629123,0.0,7.0,-181.0,0.060241903899303055
1759622075,3.0,2.0,3.0,3.0,0.629123,0.0,7.0,-181.0,0.05545388724879941
1759622080,3.0,2.0,3.0,3.0,0.629123,0.0,7.0,-181.0,0.0731516716667926
1759622085,3.0,2.0,3.0,3.0,0.629123,0.0,7.0,-181.0,0.08645344012627783
1759622090,3.0,2.0,3.0,3.0,0.629123,0.0,7.0,-181.0,0.08497664269042125
1759622095,3.0,2.0,3.0,3.0,0.629123,0.0,7.0,-181.0,0.07622970117395435
1759622100,3.0,2.0,3.0,3.0,0.462864,0.0,7.0,-181.0,0.05427372244591214
1759622105,3.0,2.0,3.0,3.0,0.462864,0.0,7.0,-181.0,0.05241311521374334
1759622110,3.0,2.0,3.0,3.0,0.462864,0.0,7.0,-181.0,0.050340064699879235
1759622115,3.0,2.0,3.0,3.0,0.462864,0.0,7.0,-181.0,0.07797651409062259
1759622120,3.0,2.0,3.0,3.0,0.462864,0.0,7.0,-181.0,0.08941972372747367
1759622125,3.0,2.0,3.0,3.0,0.462864,0.0,7.0,-181.0,0.05745109984652078
1759622125,3.0,2.0,3.0,3.0,0.462864,0.0,7.0,-181.0,0.09792350690024455
1759622130,0.0,4.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.10864409397338035
1759622135,0.0,4.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.0929477622509231
1759622140,0.0,4.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.10188489590303638
1759622145,0.0,4.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.10237087649547515
1759622150,0.0,4.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.09907806371762294
1759622155,0.0,4.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.11065324866684174
1759622160,1.0,4.0,1.0,1.0,-1e-06,0.0,7.0,-181.0,0.1187548480160091
1759622165,1.0,4.0,1.0,1.0,-1e-06,0.0,7.0,-181.0,0.056558357467154444
1759622170,1.0,4.0,1.0,1.0,-1e-06,0.0,7.0,-181.0,0.059097698146398925
1759622175,1.0,4.0,1.0,1.0,-1e-06,0.0,7.0,-181.0,0.06209479372954885
1759622180,1.0,4.0,1.0,1.0,-1e-06,0.0,7.0,-181.0,0.06086265664926754
1759622185,1.0,4.0,1.0,1.0,-1e-06,0.0,7.0,-181.0,0.06145712935346649
1759622185,1.0,4.0,1.0,1.0,-1e-06,0.0,7.0,-181.0,0.06308102582352176
1759622190,0.0,2.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.03615676580732849
1759622195,0.0,2.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.028950165092834376
1759622200,0.0,2.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.0291871990399491
1759622205,0.0,2.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.02157821161126367
1759622210,0.0,2.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.005241990833587639
1759622215,0.0,2.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.004967236249954627
1759622220,3.0,0.0,3.0,3.0,0.596729,0.0,7.0,-181.0,0.011105916662048592
1759622225,3.0,0.0,3.0,3.0,0.596729,0.0,7.0,-181.0,0.019535732167104223
1759622230,3.0,0.0,3.0,3.0,0.596729,0.0,7.0,-181.0,0.03999875820299514
1759622235,3.0,0.0,3.0,3.0,0.596729,0.0,7.0,-181.0,0.04552813247188351
1759622240,3.0,0.0,3.0,3.0,0.596729,0.0,7.0,-181.0,0.05627691534223701
1759622245,3.0,0.0,3.0,3.0,0.596729,0.0,7.0,-181.0,0.048154721794176535
1759622245,3.0,0.0,3.0,3.0,0.596729,0.0,7.0,-181.0,0.0427251960064899
1759622250,3.0,2.0,3.0,3.0,0.109536,0.0,7.0,-181.0,0.059983609962952954
1759622255,3.0,2.0,3.0,3.0,0.109536,0.0,7.0,-181.0,0.057454976779381335
1759622260,3.0,2.0,3.0,3.0,0.109536,0.0,7.0,-181.0,0.054082774735810794
1759622265,3.0,2.0,3.0,3.0,0.109536,0.0,7.0,-181.0,0.04411357612437702
1759622270,3.0,2.0,3.0,3.0,0.109536,0.0,7.0,-181.0,0.02075535509495372
1759622275,3.0,2.0,3.0,3.0,0.109536,0.0,7.0,-181.0,0.021352044068427684
1759622280,0.0,2.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.008459076333762973
1759622285,0.0,2.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.008636662719024964
1759622290,0.0,2.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.008378686013851723
1759622295,0.0,2.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.006982884426013563
1759622300,0.0,2.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.0011656749802686182
1759622305,0.0,2.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.0010658852949112898
1759622305,0.0,2.0,1.0,,0.0,-1e-06,0.0,7.0,-201.0,0.0010658852949112898
1759622310,3.0,0.0,3.0,,3.0,0.809928,0.0,7.0,-181.0,0.016456486695852635
1759622315,3.0,0.0,3.0,,3.0,0.809928,0.0,7.0,-181.0,0.0243136353078119
1759622320,3.0,0.0,3.0,,3.0,0.809928,0.0,7.0,-181.0,0.037963299295846666
1759622325,3.0,0.0,3.0,,3.0,0.809928,0.0,7.0,-181.0,0.04178015373379182
1759622330,3.0,0.0,3.0,,3.0,0.809928,0.0,7.0,-181.0,0.04910606597584233
1759622335,3.0,0.0,3.0,,3.0,0.809928,0.0,7.0,-181.0,0.049139203449104385
1759622340,3.0,0.0,3.0,,3.0,0.186608,0.0,7.0,-181.0,0.05480242041978015
1759622345,3.0,0.0,3.0,,3.0,0.186608,0.0,7.0,-181.0,0.06061835373209242
1759622350,3.0,0.0,3.0,3.051649085647751,3.0,0.186608,0.0,7.0,-181.0,0.08386953048808363
1759622355,3.0,0.0,3.0,3.051649085647751,3.0,0.186608,0.0,7.0,-181.0,0.10342739053957915
1759622360,3.0,0.0,3.0,3.051649085647751,3.0,0.186608,0.0,7.0,-181.0,0.10899473401573176
1759622365,3.0,0.0,3.0,3.051649085647751,3.0,0.186608,0.0,7.0,-181.0,0.09966573382349789
