index,srv-reservation_autoscaler_requested_pods,srv-reservation_autoscaler_terminating_pods,srv-reservation_autoscaler_actual_pods,srv-reservation_activator_request_concurrency,srv-reservation_autoscaler_desired_pods,srv-reservation_autoscaler_stable_request_concurrency,srv-reservation_autoscaler_panic_request_concurrency,srv-reservation_autoscaler_target_concurrency_per_pod,srv-reservation_autoscaler_excess_burst_capacity,srv-reservation_container_cpu_usage_seconds_total
1759819692,3.0,0.0,0.0,4432.747257408449,15.0,3908.686677,3949.762347,7.0,-4161.0,0.05684829834436786
1759819697,3.0,0.0,0.0,4432.747257408449,15.0,3908.686677,3949.762347,7.0,-4161.0,0.06060148784034487
1759819702,3.0,0.0,0.0,4432.747257408449,15.0,3908.686677,3949.762347,7.0,-4161.0,0.059602293920341616
1759819707,3.0,0.0,0.0,4432.747257408449,15.0,5109.681802,5137.892254,7.0,-5349.0,0.059602293920341616
1759819712,3.0,0.0,0.0,4432.747257408449,15.0,5109.681802,5137.892254,7.0,-5349.0,0.05778553000668724
1759819717,3.0,0.0,0.0,5271.293945725475,15.0,5109.681802,5137.892254,7.0,-5349.0,0.05589183609182963
1759819722,3.0,0.0,0.0,5271.293945725475,15.0,5109.681802,5137.892254,7.0,-5349.0,0.056758568373208834
1759819727,3.0,0.0,0.0,5271.293945725475,15.0,5109.681802,5137.892254,7.0,-5349.0,0.056885672636619984
1759819732,3.0,0.0,0.0,5271.293945725475,15.0,5109.681802,5137.892254,7.0,-5349.0,0.05659930827997799
1759819732,3.0,0.0,0.0,5271.293945725475,15.0,5109.681802,5137.892254,7.0,-5349.0,
1759819737,3.0,0.0,1.0,5271.293945725475,15.0,3412.653937,1319.250636,7.0,-1521.0,
1759819742,3.0,0.0,1.0,5271.293945725475,15.0,3412.653937,1319.250636,7.0,-1521.0,
1759819747,3.0,0.0,1.0,574.6373820852813,15.0,3412.653937,1319.250636,7.0,-1521.0,
1759819752,3.0,0.0,1.0,574.6373820852813,15.0,3412.653937,1319.250636,7.0,-1521.0,
1759819757,3.0,0.0,1.0,574.6373820852813,15.0,3412.653937,1319.250636,7.0,-1521.0,
1759819762,3.0,0.0,1.0,574.6373820852813,15.0,3412.653937,1319.250636,7.0,-1521.0,0.09697443997382782
1759819767,0.0,0.0,1.0,574.6373820852813,0.0,0.0,0.0,7.0,-201.0,0.12955130682982516
1759819772,0.0,0.0,1.0,574.6373820852813,0.0,0.0,0.0,7.0,-201.0,0.08029401202286936
1759819777,0.0,0.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.09637338640589009
1759819782,0.0,0.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.11245276078891082
1759819787,0.0,0.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.09826432083333332
1759819792,0.0,0.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.09826432083333332
1759819792,0.0,0.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.08689676821202895
1759819797,0.0,0.0,1.0,1.0,0.0,0.0,7.0,-191.0,0.09653505276168024
1759819802,0.0,0.0,1.0,1.0,0.0,0.0,7.0,-191.0,0.08372131821590265
1759819807,0.0,0.0,1.0,1.0,0.0,0.0,7.0,-191.0,0.09107780907547461
1759819812,0.0,0.0,1.0,1.0,0.0,0.0,7.0,-191.0,0.002395146770293247
1759819817,0.0,0.0,1.0,1.0,0.0,0.0,7.0,-191.0,0.0026084992747249826
1759819822,0.0,0.0,1.0,1.0,0.0,0.0,7.0,-191.0,0.0028697328649479256
1759819827,0.0,0.0,1.0,3.0,1.255129,0.0,7.0,-201.0,0.002573885988958688
1759819832,0.0,0.0,1.0,3.0,1.255129,0.0,7.0,-201.0,0.0025363833333333207
1759819837,0.0,0.0,1.0,3.0,1.255129,0.0,7.0,-201.0,0.13914693275935125
1759819842,0.0,0.0,1.0,3.0,1.255129,0.0,7.0,-201.0,0.13891900758524553
1759819847,0.0,0.0,1.0,3.0,1.255129,0.0,7.0,-201.0,0.1386910824111398
1759819852,0.0,0.0,1.0,3.0,1.255129,0.0,7.0,-201.0,0.14839694113297228
1759819852,0.0,0.0,1.0,3.0,1.255129,0.0,7.0,-201.0,0.14839694113297228
1759819857,0.0,0.0,1.0,0.0,0.0,0.0,7.0,-211.0,0.13315837761971555
1759819862,0.0,0.0,1.0,0.0,0.0,0.0,7.0,-211.0,0.23080347405411736
1759819867,0.0,0.0,1.0,0.0,0.0,0.0,7.0,-211.0,0.20113416692046382
1759819872,0.0,0.0,1.0,0.0,0.0,0.0,7.0,-211.0,0.17146485978681034
1759819877,0.0,0.0,1.0,0.0,0.0,0.0,7.0,-211.0,
1759819882,0.0,0.0,1.0,0.0,0.0,0.0,7.0,-211.0,
1759819887,0.0,0.0,1.0,0.0,0.0,0.0,7.0,-211.0,
1759819892,0.0,0.0,1.0,0.0,0.0,0.0,7.0,-211.0,
1759819897,0.0,0.0,1.0,0.0,0.0,0.0,7.0,-211.0,
1759819902,0.0,0.0,1.0,0.0,0.0,0.0,7.0,-211.0,
1759819907,0.0,0.0,1.0,0.0,0.0,0.0,7.0,-211.0,
1759819912,0.0,0.0,1.0,0.0,0.0,0.0,7.0,-211.0,
1759819912,0.0,0.0,1.0,,0.0,0.0,0.0,7.0,-211.0,0.02407056034691967
1759819917,0.0,0.0,1.0,,0.0,0.0,0.0,7.0,-211.0,0.024384045748473526
1759819922,0.0,0.0,1.0,,0.0,0.0,0.0,7.0,-211.0,0.022930406260839153
1759819927,0.0,0.0,1.0,,0.0,0.0,0.0,7.0,-211.0,0.022837726485807158
1759819932,0.0,0.0,1.0,,0.0,0.0,0.0,7.0,-211.0,0.022503900212654554
1759819937,0.0,0.0,1.0,,0.0,0.0,0.0,7.0,-211.0,0.023145679352724907
1759819942,0.0,0.0,1.0,,0.0,0.0,0.0,7.0,-211.0,0.025264329384185918
1759819947,3.0,0.0,0.0,,3.0,2976.393955,0.0,7.0,-211.0,0.023563786637860774
1759819952,3.0,0.0,0.0,,3.0,2976.393955,0.0,7.0,-211.0,0.02671190012029565
1759819957,3.0,0.0,0.0,4826.055975806672,3.0,2976.393955,0.0,7.0,-211.0,0.026865245537560235
1759819962,3.0,0.0,0.0,4826.055975806672,3.0,2976.393955,0.0,7.0,-211.0,0.03179407986617623
1759819967,3.0,0.0,0.0,4826.055975806672,3.0,2976.393955,0.0,7.0,-211.0,0.03303570537021372
1759819972,3.0,0.0,0.0,4826.055975806672,3.0,2976.393955,0.0,7.0,-211.0,0.03296207931243878
1759819972,3.0,0.0,0.0,4826.055975806672,3.0,2976.393955,0.0,7.0,-211.0,0.0372674038857958
1759819977,3.0,0.0,0.0,4826.055975806672,3.0,6146.498531,0.0,7.0,-211.0,0.03644458112609422
1759819982,3.0,0.0,0.0,4826.055975806672,3.0,6146.498531,0.0,7.0,-211.0,0.04386714963092925
1759819987,3.0,0.0,0.0,5163.116290788477,3.0,6146.498531,0.0,7.0,-211.0,0.04522396828997188
1759819992,3.0,0.0,0.0,5163.116290788477,3.0,6146.498531,0.0,7.0,-211.0,0.04385474985474154
1759819997,3.0,0.0,0.0,5163.116290788477,3.0,6146.498531,0.0,7.0,-211.0,0.04964494224320454
1759820002,3.0,0.0,0.0,5163.116290788477,3.0,6146.498531,0.0,7.0,-211.0,0.0490872833303312
1759820007,3.0,0.0,0.0,5163.116290788477,3.0,3912.014209,0.0,7.0,-211.0,0.04770759411273016
1759820012,3.0,0.0,0.0,5163.116290788477,3.0,3912.014209,0.0,7.0,-211.0,0.04502243752280515
1759820017,3.0,0.0,0.0,4020.2494191031415,3.0,3912.014209,0.0,7.0,-211.0,0.03947655786460481
1759820022,3.0,0.0,0.0,4020.2494191031415,3.0,3912.014209,0.0,7.0,-211.0,0.050029301108902045
1759820027,3.0,0.0,0.0,4020.2494191031415,3.0,3912.014209,0.0,7.0,-211.0,0.04815375755001379
1759820032,3.0,0.0,0.0,4020.2494191031415,3.0,3912.014209,0.0,7.0,-211.0,0.0477386137019828
1759820032,3.0,0.0,0.0,4020.2494191031415,3.0,3912.014209,0.0,7.0,-211.0,0.0477386137019828
1759820037,3.0,0.0,0.0,4020.2494191031415,3.0,3986.15334,0.0,7.0,-211.0,0.03767433801590067
1759820042,3.0,0.0,0.0,4020.2494191031415,3.0,3986.15334,0.0,7.0,-211.0,0.03537365256015698
1759820047,3.0,0.0,0.0,4055.9995388642205,3.0,3986.15334,0.0,7.0,-211.0,0.102644311784844
1759820052,3.0,0.0,0.0,4055.9995388642205,3.0,3986.15334,0.0,7.0,-211.0,0.12328402719031216
1759820057,3.0,0.0,0.0,4055.9995388642205,3.0,3986.15334,0.0,7.0,-211.0,0.07874369369491774
1759820062,3.0,0.0,0.0,4055.9995388642205,3.0,3986.15334,0.0,7.0,-211.0,0.07091611409744554
1759820067,3.0,0.0,0.0,4055.9995388642205,3.0,1595.500745,0.0,7.0,-201.0,0.09837374525505745
1759820072,3.0,0.0,0.0,4055.9995388642205,3.0,1595.500745,0.0,7.0,-201.0,0.09237159966749477
1759820077,3.0,0.0,0.0,36.01804460871889,3.0,1595.500745,0.0,7.0,-201.0,0.09206493700617607
1759820082,3.0,0.0,0.0,36.01804460871889,3.0,1595.500745,0.0,7.0,-201.0,0.06521135630335012
1759820087,3.0,0.0,0.0,36.01804460871889,3.0,1595.500745,0.0,7.0,-201.0,0.06820877768670333
1759820092,3.0,0.0,0.0,36.01804460871889,3.0,1595.500745,0.0,7.0,-201.0,0.08015424920491206
1759820092,3.0,0.0,0.0,36.01804460871889,3.0,1595.500745,0.0,7.0,-201.0,
1759820097,,,,36.01804460871889,,,,,,
1759820102,,,,36.01804460871889,,,,,,
1759820107,,,,10.954005276012106,,,,,,
1759820112,,,,10.954005276012106,,,,,,
1759820117,,,,10.954005276012106,,,,,,
1759820122,,,,10.954005276012106,,,,,,
1759820127,3.0,0.0,1.0,10.954005276012106,3.0,90.524047,0.0,7.0,-211.0,
1759820132,3.0,0.0,1.0,10.954005276012106,3.0,90.524047,0.0,7.0,-211.0,
1759820137,3.0,0.0,1.0,159.65698513311293,3.0,90.524047,0.0,7.0,-211.0,
1759820142,3.0,0.0,1.0,159.65698513311293,3.0,90.524047,0.0,7.0,-211.0,0.011001431453697936
1759820147,3.0,0.0,1.0,159.65698513311293,3.0,90.524047,0.0,7.0,-211.0,0.01398344658891468
1759820152,3.0,0.0,1.0,159.65698513311293,3.0,90.524047,0.0,7.0,-211.0,0.016965461724131423
1759820152,3.0,0.0,1.0,159.65698513311293,3.0,90.524047,0.0,7.0,-211.0,0.016965461724131423
1759820157,3.0,0.0,1.0,159.65698513311293,3.0,58.058757,0.0,7.0,-201.0,0.022409823004428776
1759820162,3.0,0.0,1.0,159.65698513311293,3.0,58.058757,0.0,7.0,-201.0,0.025765793451294
1759820167,3.0,0.0,1.0,,3.0,58.058757,0.0,7.0,-201.0,0.029121763898159226
1759820172,3.0,0.0,1.0,,3.0,58.058757,0.0,7.0,-201.0,0.040723264880304255
1759820177,3.0,0.0,1.0,,3.0,58.058757,0.0,7.0,-201.0,0.03784269683698297
1759820182,3.0,0.0,1.0,,3.0,58.058757,0.0,7.0,-201.0,0.0404796798053528
1759820187,,,,,,,,,,0.03529592890435651
1759820192,,,,,,,,,,0.03321456278053415
1759820197,,,,123.52073874536696,,,,,,0.06309488195628132
1759820202,,,,123.52073874536696,,,,,,0.06945739423683012
1759820207,,,,123.52073874536696,,,,,,0.06617018427837347
1759820212,,,,123.52073874536696,,,,,,0.06779548592122833
1759820212,,,,123.52073874536696,,,,,,0.07902073501621651
1759820217,3.0,0.0,2.0,123.52073874536696,4.0,96.672945,0.0,7.0,-191.0,0.04678413803939505
1759820222,3.0,0.0,2.0,123.52073874536696,4.0,96.672945,0.0,7.0,-191.0,0.04412999575089363
1759820227,3.0,0.0,2.0,119.50487310903323,4.0,96.672945,0.0,7.0,-191.0,0.04147049468933092
1759820232,3.0,0.0,2.0,119.50487310903323,4.0,96.672945,0.0,7.0,-191.0,0.0669024335239236
1759820237,3.0,0.0,2.0,119.50487310903323,4.0,96.672945,0.0,7.0,-191.0,0.07206459622670316
1759820242,3.0,0.0,2.0,119.50487310903323,4.0,96.672945,0.0,7.0,-191.0,0.07650162579171907
1759820247,3.0,0.0,2.0,119.50487310903323,4.0,207.617717,0.0,7.0,-191.0,0.07729606848028178
1759820252,3.0,0.0,2.0,119.50487310903323,4.0,207.617717,0.0,7.0,-191.0,0.10359353223577925
1759820257,3.0,0.0,2.0,535.8140950779534,4.0,207.617717,0.0,7.0,-191.0,0.10107752613058824
1759820262,3.0,0.0,2.0,535.8140950779534,4.0,207.617717,0.0,7.0,-191.0,0.10303958327326088
1759820267,3.0,0.0,2.0,535.8140950779534,4.0,207.617717,0.0,7.0,-191.0,0.10695268644065954
1759820272,3.0,0.0,2.0,535.8140950779534,4.0,207.617717,0.0,7.0,-191.0,0.12608260225361387
1759820272,3.0,0.0,2.0,535.8140950779534,4.0,207.617717,0.0,7.0,-191.0,0.1157214956808759
1759820277,3.0,0.0,2.0,535.8140950779534,4.0,224.162581,0.0,7.0,-191.0,0.13111827751420926
1759820282,3.0,0.0,2.0,535.8140950779534,4.0,224.162581,0.0,7.0,-191.0,0.13251722281853218
1759820287,3.0,0.0,2.0,384.7994607458486,4.0,224.162581,0.0,7.0,-191.0,0.13354816754962523
1759820292,3.0,0.0,2.0,384.7994607458486,4.0,224.162581,0.0,7.0,-191.0,0.10582024566209706
1759820297,3.0,0.0,2.0,384.7994607458486,4.0,224.162581,0.0,7.0,-191.0,0.12128563327770917
1759820302,3.0,0.0,2.0,384.7994607458486,4.0,224.162581,0.0,7.0,-191.0,0.12128563327770917
1759820307,3.0,0.0,2.0,384.7994607458486,4.0,254.974941,0.0,7.0,-191.0,0.11064234638457153
1759820312,3.0,0.0,2.0,384.7994607458486,4.0,254.974941,0.0,7.0,-191.0,0.11239941999405222
1759820317,3.0,0.0,2.0,161.09535581546544,4.0,254.974941,0.0,7.0,-191.0,0.11239941999405222
1759820322,3.0,0.0,2.0,161.09535581546544,4.0,254.974941,0.0,7.0,-191.0,0.10482847451997063
1759820327,3.0,0.0,2.0,161.09535581546544,4.0,254.974941,0.0,7.0,-191.0,0.10545529165081474
1759820332,3.0,0.0,2.0,161.09535581546544,4.0,254.974941,0.0,7.0,-191.0,0.09600088405742951
1759820332,3.0,0.0,2.0,161.09535581546544,4.0,254.974941,0.0,7.0,-191.0,0.09600088405742951
1759820337,3.0,0.0,2.0,161.09535581546544,4.0,218.202109,0.0,7.0,-191.0,0.10322684617983185
1759820342,3.0,0.0,2.0,161.09535581546544,4.0,218.202109,0.0,7.0,-191.0,0.10201955355002339
1759820347,3.0,0.0,2.0,102.36364747945156,4.0,218.202109,0.0,7.0,-191.0,0.10201955355002339
1759820352,3.0,0.0,2.0,102.36364747945156,4.0,218.202109,0.0,7.0,-191.0,0.09622487966256876
1759820357,3.0,0.0,2.0,102.36364747945156,4.0,218.202109,0.0,7.0,-191.0,0.09125194090722394
1759820362,3.0,0.0,2.0,102.36364747945156,4.0,218.202109,0.0,7.0,-191.0,0.0950738180289955
1759820367,3.0,0.0,2.0,102.36364747945156,4.0,224.40764,0.0,7.0,-191.0,0.08306910244152506
1759820372,3.0,0.0,2.0,102.36364747945156,4.0,224.40764,0.0,7.0,-191.0,0.08124729942473993
1759820377,3.0,0.0,2.0,178.22871886894137,4.0,224.40764,0.0,7.0,-191.0,0.08106809823924213
1759820382,3.0,0.0,2.0,178.22871886894137,4.0,224.40764,0.0,7.0,-191.0,0.0862841310830231
1759820387,3.0,0.0,2.0,178.22871886894137,4.0,224.40764,0.0,7.0,-191.0,0.08550896378813333
1759820392,3.0,0.0,2.0,178.22871886894137,4.0,224.40764,0.0,7.0,-191.0,0.08264355071899909
1759820392,3.0,0.0,2.0,178.22871886894137,4.0,224.40764,0.0,7.0,-191.0,0.08994118011477045
1759820397,3.0,0.0,3.0,178.22871886894137,6.0,192.836328,0.0,7.0,-181.0,0.09018734257471442
1759820402,3.0,0.0,3.0,178.22871886894137,6.0,192.836328,0.0,7.0,-181.0,0.08836345379462515
1759820407,3.0,0.0,3.0,188.11052095786317,6.0,192.836328,0.0,7.0,-181.0,0.08978809617535458
1759820412,3.0,0.0,3.0,188.11052095786317,6.0,192.836328,0.0,7.0,-181.0,0.08724452009822012
1759820417,3.0,0.0,3.0,188.11052095786317,6.0,192.836328,0.0,7.0,-181.0,0.09644048482592456
1759820422,3.0,0.0,3.0,188.11052095786317,6.0,192.836328,0.0,7.0,-181.0,0.08857121378368994
1759820427,3.0,0.0,3.0,188.11052095786317,6.0,231.288238,166.232766,7.0,-348.0,0.09986282654219988
1759820432,3.0,0.0,3.0,188.11052095786317,6.0,231.288238,166.232766,7.0,-348.0,0.09841094598872216
1759820437,3.0,0.0,3.0,93.73628630142369,6.0,231.288238,166.232766,7.0,-348.0,0.0993679272556473
1759820442,3.0,0.0,3.0,93.73628630142369,6.0,231.288238,166.232766,7.0,-348.0,0.10045696170181835
1759820447,3.0,0.0,3.0,93.73628630142369,6.0,231.288238,166.232766,7.0,-348.0,0.09997759599896436
1759820452,3.0,0.0,3.0,93.73628630142369,6.0,231.288238,166.232766,7.0,-348.0,0.09499707285393047
1759820452,3.0,0.0,3.0,93.73628630142369,6.0,231.288238,166.232766,7.0,-348.0,0.09869111591631813
1759820457,3.0,0.0,3.0,93.73628630142369,6.0,76.781167,0.0,7.0,-181.0,0.09929108778235485
1759820462,3.0,0.0,3.0,93.73628630142369,6.0,76.781167,0.0,7.0,-181.0,0.09929108778235485
1759820467,3.0,0.0,3.0,280.42489032864603,6.0,76.781167,0.0,7.0,-181.0,0.09728376743991832
1759820472,3.0,0.0,3.0,280.42489032864603,6.0,76.781167,0.0,7.0,-181.0,0.10096581701180471
1759820477,3.0,0.0,3.0,280.42489032864603,6.0,76.781167,0.0,7.0,-181.0,0.10096581701180471
1759820482,3.0,0.0,3.0,280.42489032864603,6.0,76.781167,0.0,7.0,-181.0,0.1005436162476653
1759820487,3.0,0.0,3.0,280.42489032864603,6.0,236.851916,0.0,7.0,-181.0,0.09414470255452617
1759820492,3.0,0.0,3.0,280.42489032864603,6.0,236.851916,0.0,7.0,-181.0,0.09973726918456638
1759820497,3.0,0.0,3.0,173.59402906236357,6.0,236.851916,0.0,7.0,-181.0,0.10058425830316209
1759820502,3.0,0.0,3.0,173.59402906236357,6.0,236.851916,0.0,7.0,-181.0,0.09434435879965829
1759820507,3.0,0.0,3.0,173.59402906236357,6.0,236.851916,0.0,7.0,-181.0,0.09430887616069436
1759820512,3.0,0.0,3.0,173.59402906236357,6.0,236.851916,0.0,7.0,-181.0,0.08978792866616789
1759820512,3.0,0.0,3.0,173.59402906236357,6.0,236.851916,0.0,7.0,-181.0,0.09806608934190816
1759820517,3.0,0.0,3.0,173.59402906236357,6.0,184.95519,0.0,7.0,-181.0,0.10058422521512426
1759820522,3.0,0.0,3.0,173.59402906236357,6.0,184.95519,0.0,7.0,-181.0,0.10087711431383158
1759820527,3.0,0.0,3.0,123.7726151083302,6.0,184.95519,0.0,7.0,-181.0,0.10149642372494122
1759820532,3.0,0.0,3.0,123.7726151083302,6.0,184.95519,0.0,7.0,-181.0,0.09773468423690655
1759820537,3.0,0.0,3.0,123.7726151083302,6.0,184.95519,0.0,7.0,-181.0,0.10590027033790061
1759820542,3.0,0.0,3.0,123.7726151083302,6.0,184.95519,0.0,7.0,-181.0,0.10580923169522585
1759820547,3.0,0.0,3.0,123.7726151083302,6.0,184.527748,0.0,7.0,-181.0,0.10395386115331212
1759820552,3.0,0.0,3.0,123.7726151083302,6.0,184.527748,0.0,7.0,-181.0,0.10388021829531496
1759820557,3.0,0.0,3.0,112.47425465942578,6.0,184.527748,0.0,7.0,-181.0,0.1038747507698348
1759820562,3.0,0.0,3.0,112.47425465942578,6.0,184.527748,0.0,7.0,-181.0,0.10422089465020662
1759820567,3.0,0.0,3.0,112.47425465942578,6.0,184.527748,0.0,7.0,-181.0,0.1039111386831782
1759820572,3.0,0.0,3.0,112.47425465942578,6.0,184.527748,0.0,7.0,-181.0,0.10121823615181866
1759820572,3.0,0.0,3.0,112.47425465942578,6.0,184.527748,0.0,7.0,-181.0,0.10121823615181866
1759820577,3.0,0.0,3.0,112.47425465942578,6.0,262.787893,0.0,7.0,-181.0,0.10043926593339478
1759820582,3.0,0.0,3.0,112.47425465942578,6.0,262.787893,0.0,7.0,-181.0,0.09908170778870168
1759820587,3.0,0.0,3.0,209.01444709196934,6.0,262.787893,0.0,7.0,-181.0,0.09982720825266622
1759820592,3.0,0.0,3.0,209.01444709196934,6.0,262.787893,0.0,7.0,-181.0,0.09982720825266622
1759820597,3.0,0.0,3.0,209.01444709196934,6.0,262.787893,0.0,7.0,-181.0,0.0914969204508619
1759820602,3.0,0.0,3.0,209.01444709196934,6.0,262.787893,0.0,7.0,-181.0,0.0959584774180041
1759820607,3.0,0.0,3.0,209.01444709196934,6.0,195.052159,0.0,7.0,-181.0,0.09053002607070629
1759820612,3.0,0.0,3.0,209.01444709196934,6.0,195.052159,0.0,7.0,-181.0,0.08987953177953104
1759820617,3.0,0.0,3.0,69.82930866073042,6.0,195.052159,0.0,7.0,-181.0,0.09843199649090897
1759820622,3.0,0.0,3.0,69.82930866073042,6.0,195.052159,0.0,7.0,-181.0,0.09843199649090897
1759820627,3.0,0.0,3.0,69.82930866073042,6.0,195.052159,0.0,7.0,-181.0,0.09030633675436976
1759820632,3.0,0.0,3.0,69.82930866073042,6.0,195.052159,0.0,7.0,-181.0,0.0969240298532817
1759820632,3.0,0.0,3.0,69.82930866073042,6.0,195.052159,0.0,7.0,-181.0,0.09602919508631587
1759820637,3.0,0.0,3.0,69.82930866073042,6.0,172.229224,0.0,7.0,-181.0,0.09542189075920736
1759820642,3.0,0.0,3.0,69.82930866073042,6.0,172.229224,0.0,7.0,-181.0,0.09730066488599134
1759820647,3.0,0.0,3.0,167.267811554938,6.0,172.229224,0.0,7.0,-181.0,0.10033548009710752
1759820652,3.0,0.0,3.0,167.267811554938,6.0,172.229224,0.0,7.0,-181.0,0.10033548009710752
1759820657,3.0,0.0,3.0,167.267811554938,6.0,172.229224,0.0,7.0,-181.0,0.09206942302167356
1759820662,3.0,0.0,3.0,167.267811554938,6.0,172.229224,0.0,7.0,-181.0,0.09667695640766288
1759820667,3.0,0.0,3.0,167.267811554938,6.0,345.086163,0.0,7.0,-181.0,0.09667695640766288
1759820672,3.0,0.0,3.0,167.267811554938,6.0,345.086163,0.0,7.0,-181.0,0.09264132593678671
1759820677,3.0,0.0,3.0,72.21886865808332,6.0,345.086163,0.0,7.0,-181.0,0.09838850481523148
1759820682,3.0,0.0,3.0,72.21886865808332,6.0,345.086163,0.0,7.0,-181.0,0.09376858597984705
1759820687,3.0,0.0,3.0,72.21886865808332,6.0,345.086163,0.0,7.0,-181.0,0.0978051684795397
1759820692,3.0,0.0,3.0,72.21886865808332,6.0,345.086163,0.0,7.0,-181.0,0.09090295272764723
1759820692,3.0,0.0,3.0,72.21886865808332,6.0,345.086163,0.0,7.0,-181.0,0.0984609047957129
1759820697,3.0,0.0,3.0,72.21886865808332,6.0,245.807833,0.0,7.0,-181.0,0.09706514772604151
1759820702,3.0,0.0,3.0,72.21886865808332,6.0,245.807833,0.0,7.0,-181.0,0.0911854842580402
1759820707,3.0,0.0,3.0,173.65003345343015,6.0,245.807833,0.0,7.0,-181.0,0.09543466989750737
1759820712,3.0,0.0,3.0,173.65003345343015,6.0,245.807833,0.0,7.0,-181.0,0.09544525056848735
1759820717,3.0,0.0,3.0,173.65003345343015,6.0,245.807833,0.0,7.0,-181.0,0.09485147295196497
1759820722,3.0,0.0,3.0,173.65003345343015,6.0,245.807833,0.0,7.0,-181.0,0.09568218693669175
1759820727,3.0,0.0,3.0,173.65003345343015,6.0,251.523089,79.47845,7.0,-261.0,0.09567001495014622
1759820732,3.0,0.0,3.0,173.65003345343015,6.0,251.523089,79.47845,7.0,-261.0,0.09439166802050125
1759820737,3.0,0.0,3.0,1112.6567049946257,6.0,251.523089,79.47845,7.0,-261.0,0.09154391590858398
1759820742,3.0,0.0,3.0,1112.6567049946257,6.0,251.523089,79.47845,7.0,-261.0,0.09113023527448563
1759820747,3.0,0.0,3.0,1112.6567049946257,6.0,251.523089,79.47845,7.0,-261.0,0.09182775513264142
1759820752,3.0,0.0,3.0,1112.6567049946257,6.0,251.523089,79.47845,7.0,-261.0,0.0870296623818672
